日期,NUM1,NUM2,NUM3,NUM4,NUM5
2012/11/27,12,18,22,26,27
2012/11/28,8,9,26,36,38
2012/11/29,6,16,30,31,38
2012/11/30,6,11,27,28,37
2012/12/1,2,13,22,33,38
2012/12/3,3,26,27,34,37
2012/12/4,5,16,19,23,39
2012/12/5,1,2,5,12,19
2012/12/6,12,17,26,33,37
2012/12/7,8,13,18,30,31
2012/12/8,6,13,18,31,35
2012/12/10,20,26,34,35,37
2012/12/11,2,13,14,23,29
2012/12/12,2,16,18,24,34
2012/12/13,2,13,19,24,32
2012/12/14,1,10,15,35,36
2012/12/15,11,22,24,27,31
2012/12/17,3,4,25,31,36
2012/12/18,1,2,8,28,35
2012/12/19,13,18,22,29,37
2012/12/20,4,12,17,27,38
2012/12/21,8,18,32,34,37
2012/12/22,3,5,12,29,31
2012/12/24,9,15,20,31,35
2012/12/25,13,19,20,30,32
2012/12/26,8,22,24,27,31
2012/12/27,3,17,24,25,30
2012/12/28,17,26,28,30,38
2012/12/29,8,18,20,28,36
2012/12/31,2,5,15,16,31
2013/1/1,1,16,22,26,33
2013/1/2,1,5,16,29,35
2013/1/3,6,13,20,27,29
2013/1/4,14,16,17,25,33
2013/1/5,2,7,21,26,34
2013/1/7,11,21,31,36,39
2013/1/8,1,3,20,22,31
2013/1/9,17,18,22,31,33
2013/1/10,3,6,21,27,35
2013/1/11,18,24,31,35,39
2013/1/12,2,10,16,25,32
2013/1/14,4,5,6,10,39
2013/1/15,5,12,13,16,24
2013/1/16,1,6,16,17,29
2013/1/17,10,13,21,33,38
2013/1/18,3,19,29,34,37
2013/1/19,3,19,26,33,38
2013/1/21,8,14,17,21,29
2013/1/22,17,20,25,32,39
2013/1/23,5,10,18,24,34
2013/1/24,11,18,27,35,39
2013/1/25,15,16,25,32,37
2013/1/26,4,16,25,30,31
2013/1/28,4,6,9,22,33
2013/1/29,6,13,26,28,34
2013/1/30,6,9,28,38,39
2013/1/31,2,6,10,22,26
2013/2/1,10,14,23,31,39
2013/2/2,5,6,11,20,27
2013/2/4,2,30,33,34,37
2013/2/5,17,21,33,36,38
2013/2/6,13,14,19,21,34
2013/2/7,9,10,21,31,34
2013/2/8,7,8,9,12,36
2013/2/9,1,17,20,25,37
2013/2/11,8,9,34,38,39
2013/2/12,4,6,11,22,35
2013/2/13,1,11,27,28,33
2013/2/14,12,16,19,28,35
2013/2/15,10,18,19,34,36
2013/2/16,4,15,25,34,39
2013/2/18,7,11,15,20,25
2013/2/19,4,19,20,26,39
2013/2/20,3,4,10,20,24
2013/2/21,6,15,16,30,39
2013/2/22,2,23,24,27,38
2013/2/23,4,21,26,30,37
2013/2/25,4,5,7,8,27
2013/2/26,18,26,29,36,38
2013/2/27,1,8,16,30,37
2013/2/28,11,17,27,29,35
2013/3/1,1,3,9,17,19
2013/3/2,4,8,9,15,30
2013/3/4,15,18,23,29,32
2013/3/5,10,24,35,37,39
2013/3/6,4,19,26,36,39
2013/3/7,2,5,7,29,32
2013/3/8,14,15,26,28,39
2013/3/9,7,14,22,34,38
2013/3/11,2,6,21,27,33
2013/3/12,3,14,20,31,33
2013/3/13,1,5,32,34,39
2013/3/14,9,14,17,35,36
2013/3/15,6,9,15,28,39
2013/3/16,19,21,24,35,37
2013/3/18,2,3,23,30,36
2013/3/19,3,8,18,19,29
2013/3/20,2,9,21,23,37
2013/3/21,8,13,22,28,34
2013/3/22,5,13,21,31,32
2013/3/23,6,9,15,38,39
2013/3/25,10,11,17,19,38
2013/3/26,2,14,21,26,36
2013/3/27,12,19,26,27,31
2013/3/28,10,12,28,34,35
2013/3/29,11,21,30,32,39
2013/3/30,6,8,10,14,39
2013/4/1,2,3,12,25,31
2013/4/2,6,8,25,26,27
2013/4/3,11,14,16,21,33
2013/4/4,2,3,14,19,22
2013/4/5,1,3,27,31,32
2013/4/6,11,14,16,30,37
2013/4/8,2,14,17,27,31
2013/4/9,6,18,30,35,36
2013/4/10,2,5,15,18,20
2013/4/11,12,15,16,20,31
2013/4/12,1,9,11,18,34
2013/4/13,2,10,16,27,31
2013/4/15,1,12,17,25,28
2013/4/16,9,11,31,36,37
2013/4/17,3,4,18,25,37
2013/4/18,14,17,20,32,39
2013/4/19,7,10,21,28,37
2013/4/20,3,5,6,13,31
2013/4/22,1,3,10,21,34
2013/4/23,24,31,35,37,38
2013/4/24,9,23,28,31,37
2013/4/25,4,9,19,25,34
2013/4/26,4,11,20,28,35
2013/4/27,8,14,26,36,38
2013/4/29,6,8,18,25,37
2013/4/30,2,3,4,15,16
2013/5/1,3,15,16,34,37
2013/5/2,6,10,12,18,34
2013/5/3,11,13,16,21,34
2013/5/4,6,14,22,25,33
2013/5/6,5,25,31,36,37
2013/5/7,6,20,22,33,38
2013/5/8,2,22,24,37,39
2013/5/9,2,26,33,34,39
2013/5/10,2,8,16,22,35
2013/5/11,3,6,10,22,28
2013/5/13,2,4,10,19,27
2013/5/14,14,17,24,27,30
2013/5/15,6,22,26,34,37
2013/5/16,6,17,24,29,36
2013/5/17,8,18,20,30,36
2013/5/18,1,9,16,18,29
2013/5/20,5,6,10,22,24
2013/5/21,8,18,19,29,34
2013/5/22,7,11,22,30,36
2013/5/23,5,14,21,32,35
2013/5/24,2,11,12,22,31
2013/5/25,6,7,15,20,38
2013/5/27,12,14,22,25,34
2013/5/28,23,34,35,36,37
2013/5/29,19,21,22,32,39
2013/5/30,7,19,21,30,39
2013/5/31,9,27,30,31,32
2013/6/1,4,14,22,32,38
2013/6/3,1,6,11,30,37
2013/6/4,3,10,18,34,39
2013/6/5,2,15,22,33,36
2013/6/6,7,9,21,31,33
2013/6/7,8,10,11,20,21
2013/6/8,4,8,12,20,21
2013/6/10,1,2,10,35,36
2013/6/11,6,10,21,25,30
2013/6/12,1,6,34,37,39
2013/6/13,13,20,22,36,37
2013/6/14,13,24,33,34,39
2013/6/15,13,14,20,24,33
2013/6/17,6,9,12,24,38
2013/6/18,3,7,10,36,39
2013/6/19,3,6,21,23,39
2013/6/20,6,20,23,24,28
2013/6/21,1,12,15,19,32
2013/6/22,10,18,20,36,37
2013/6/24,2,9,13,20,39
2013/6/25,7,14,18,26,32
2013/6/26,2,8,14,31,35
2013/6/27,1,19,20,25,36
2013/6/28,3,9,12,19,23
2013/6/29,6,15,26,34,36
2013/7/1,11,17,25,33,37
2013/7/2,13,20,22,26,34
2013/7/3,2,3,4,10,12
2013/7/4,1,14,19,24,31
2013/7/5,9,10,20,25,26
2013/7/6,1,6,20,33,34
2013/7/8,1,22,24,32,37
2013/7/9,14,21,22,31,34
2013/7/10,17,24,25,35,36
2013/7/11,4,7,16,17,20
2013/7/12,22,27,30,35,37
2013/7/13,1,4,6,23,30
2013/7/15,10,14,16,22,36
2013/7/16,2,4,6,15,39
2013/7/17,1,2,15,31,39
2013/7/18,3,7,11,21,33
2013/7/19,10,14,18,25,36
2013/7/20,21,26,30,33,39
2013/7/22,3,15,22,35,39
2013/7/23,5,15,21,22,34
2013/7/24,1,4,23,26,34
2013/7/25,1,6,17,21,33
2013/7/26,4,5,8,18,39
2013/7/27,11,14,23,30,39
2013/7/29,14,19,27,33,37
2013/7/30,9,14,19,27,31
2013/7/31,7,9,24,27,28
2013/8/1,9,21,27,31,32
2013/8/2,17,22,23,33,37
2013/8/3,6,21,26,36,39
2013/8/5,9,15,26,27,34
2013/8/6,12,18,19,24,36
2013/8/7,7,16,27,30,39
2013/8/8,1,3,12,16,25
2013/8/9,1,5,8,28,34
2013/8/10,2,9,11,19,35
2013/8/12,22,25,30,31,36
2013/8/13,4,10,17,18,25
2013/8/14,1,4,7,8,23
2013/8/15,1,2,8,28,36
2013/8/16,1,6,13,22,29
2013/8/17,2,21,29,34,38
2013/8/19,11,21,25,31,33
2013/8/20,19,25,28,30,31
2013/8/21,11,15,26,31,34
2013/8/22,6,10,11,13,28
2013/8/23,3,14,25,37,39
2013/8/24,1,19,26,27,39
2013/8/26,19,22,24,29,36
2013/8/27,11,15,26,34,39
2013/8/28,1,2,5,24,27
2013/8/29,2,5,8,25,34
2013/8/30,7,18,20,21,37
2013/8/31,5,14,17,20,36
2013/9/2,15,20,21,30,31
2013/9/3,2,4,8,20,34
2013/9/4,12,21,31,34,37
2013/9/5,4,7,13,25,37
2013/9/6,6,9,17,24,34
2013/9/7,8,14,19,25,39
2013/9/9,3,6,23,29,38
2013/9/10,2,16,21,22,29
2013/9/11,9,16,17,34,35
2013/9/12,12,15,18,23,27
2013/9/13,2,8,24,26,39
2013/9/14,9,14,16,27,37
2013/9/16,3,13,19,30,34
2013/9/17,2,3,15,22,25
2013/9/18,14,15,17,29,38
2013/9/19,7,16,20,31,36
2013/9/20,1,15,23,32,39
2013/9/21,11,15,22,23,39
2013/9/23,1,21,22,35,38
2013/9/24,1,3,5,21,28
2013/9/25,8,9,10,18,39
2013/9/26,9,17,29,37,39
2013/9/27,2,3,27,28,36
2013/9/28,5,13,14,23,26
2013/9/30,9,16,17,24,31
2013/10/1,5,6,20,29,38
2013/10/2,3,5,20,23,36
2013/10/3,5,8,13,20,22
2013/10/4,2,14,20,25,35
2013/10/5,7,16,25,37,38
2013/10/7,3,18,24,30,39
2013/10/8,7,15,22,26,28
2013/10/9,19,22,24,32,35
2013/10/10,16,19,20,25,36
2013/10/11,3,18,21,38,39
2013/10/12,7,13,23,26,28
2013/10/14,7,16,30,32,35
2013/10/15,4,8,12,31,32
2013/10/16,1,7,20,26,38
2013/10/17,5,7,14,16,37
2013/10/18,6,14,28,29,38
2013/10/19,1,20,23,25,38
2013/10/21,4,14,29,37,39
2013/10/22,4,20,29,30,38
2013/10/23,9,16,25,35,36
2013/10/24,14,20,31,33,36
2013/10/25,4,14,22,33,35
2013/10/26,9,11,16,27,33
2013/10/28,9,15,17,19,33
2013/10/29,9,15,24,28,29
2013/10/30,9,32,34,38,39
2013/10/31,4,18,26,29,36
2013/11/1,9,13,23,24,30
2013/11/2,12,21,26,29,32
2013/11/4,4,17,22,26,31
2013/11/5,5,7,16,35,37
2013/11/6,3,14,18,22,33
2013/11/7,10,13,19,34,38
2013/11/8,14,15,21,34,39
2013/11/9,22,24,27,36,39
2013/11/11,1,5,19,21,29
2013/11/12,3,13,19,29,31
2013/11/13,17,29,32,33,38
2013/11/14,6,13,15,18,20
2013/11/15,3,8,13,33,37
2013/11/16,2,7,11,17,27
2013/11/18,1,3,6,8,15
2013/11/19,15,22,31,38,39
2013/11/20,13,17,21,33,35
2013/11/21,7,11,20,35,38
2013/11/22,4,5,16,30,39
2013/11/23,17,23,32,35,37
2013/11/25,6,18,20,23,33
2013/11/26,9,22,31,32,34
2013/11/27,4,15,27,37,39
2013/11/28,1,8,10,19,37
2013/11/29,16,21,22,30,39
2013/11/30,14,16,18,21,26
2013/12/2,8,30,34,35,36
2013/12/3,5,6,18,19,29
2013/12/4,18,26,32,33,37
2013/12/5,4,9,21,24,34
2013/12/6,4,20,29,31,32
2013/12/7,18,19,22,24,28
2013/12/9,5,11,15,24,33
2013/12/10,4,12,26,29,30
2013/12/11,4,6,18,25,38
2013/12/12,3,16,20,21,30
2013/12/13,15,18,19,29,32
2013/12/14,20,31,32,33,39
2013/12/16,17,32,33,35,38
2013/12/17,6,14,20,26,35
2013/12/18,2,4,15,27,34
2013/12/19,15,18,20,32,39
2013/12/20,7,13,22,28,32
2013/12/21,3,5,19,29,37
2013/12/23,18,20,27,31,35
2013/12/24,8,12,15,16,27
2013/12/25,3,4,17,33,39
2013/12/26,12,20,26,27,31
2013/12/27,9,11,16,17,35
2013/12/28,5,8,13,20,26
2013/12/30,1,5,12,16,33
2013/12/31,16,19,30,36,38
2014/1/1,5,13,24,26,34
2014/1/2,8,14,19,27,30
2014/1/3,10,27,28,32,37
2014/1/4,5,14,19,25,39
2014/1/6,13,16,17,31,38
2014/1/7,5,6,10,19,23
2014/1/8,4,6,17,28,33
2014/1/9,6,15,17,27,33
2014/1/10,8,13,16,26,39
2014/1/11,6,8,10,19,32
2014/1/13,10,11,13,35,38
2014/1/14,9,16,17,21,34
2014/1/15,3,18,30,31,36
2014/1/16,5,8,9,14,23
2014/1/17,22,24,31,32,37
2014/1/18,2,7,15,21,38
2014/1/20,14,21,31,34,38
2014/1/21,4,7,11,21,27
2014/1/22,19,24,25,29,31
2014/1/23,5,8,16,21,30
2014/1/24,3,21,34,37,38
2014/1/25,2,20,30,31,38
2014/1/27,26,27,28,30,38
2014/1/28,2,5,10,15,19
2014/1/29,17,19,25,37,38
2014/1/30,17,21,23,24,34
2014/1/31,8,19,23,24,35
2014/2/1,21,28,29,31,37
2014/2/3,3,8,16,22,33
2014/2/4,11,18,21,33,37
2014/2/5,28,29,36,38,39
2014/2/6,2,7,20,30,36
2014/2/7,5,13,19,32,38
2014/2/8,2,10,21,22,33
2014/2/10,6,9,11,14,28
2014/2/11,11,13,20,21,28
2014/2/12,11,13,15,16,29
2014/2/13,4,5,6,32,33
2014/2/14,3,8,11,21,37
2014/2/15,4,7,14,21,22
2014/2/17,1,6,10,16,34
2014/2/18,13,16,30,32,38
2014/2/19,2,5,8,17,34
2014/2/20,4,5,15,16,19
2014/2/21,6,7,8,10,37
2014/2/22,13,17,27,37,38
2014/2/24,12,13,27,33,39
2014/2/25,3,4,7,12,22
2014/2/26,6,17,21,35,38
2014/2/27,3,30,31,37,38
2014/2/28,3,20,23,24,26
2014/3/1,5,12,16,30,36
2014/3/3,19,25,26,30,38
2014/3/4,1,2,7,17,25
2014/3/5,1,4,12,13,36
2014/3/6,15,16,22,31,35
2014/3/7,5,16,22,23,38
2014/3/8,9,17,18,22,23
2014/3/10,2,13,22,34,35
2014/3/11,13,23,25,31,38
2014/3/12,14,19,29,31,38
2014/3/13,6,17,24,27,33
2014/3/14,1,14,15,36,38
2014/3/15,6,7,23,25,31
2014/3/17,1,4,10,23,39
2014/3/18,12,14,16,18,35
2014/3/19,2,7,11,12,37
2014/3/20,1,7,17,24,34
2014/3/21,3,8,9,14,39
2014/3/22,8,21,23,26,38
2014/3/24,5,17,27,36,39
2014/3/25,2,6,11,35,38
2014/3/26,2,17,24,34,37
2014/3/27,1,2,7,8,14
2014/3/28,1,2,9,11,39
2014/3/29,11,24,26,29,35
2014/3/31,2,22,23,34,35
2014/4/1,1,10,14,17,34
2014/4/2,4,7,11,20,38
2014/4/3,1,3,12,28,31
2014/4/4,6,9,20,24,34
2014/4/5,4,12,21,25,30
2014/4/7,5,9,11,31,39
2014/4/8,16,19,20,34,35
2014/4/9,7,9,12,16,31
2014/4/10,7,17,20,24,31
2014/4/11,8,11,13,16,21
2014/4/12,14,18,25,34,38
2014/4/14,5,6,15,24,37
2014/4/15,6,9,14,15,36
2014/4/16,1,3,12,29,33
2014/4/17,4,14,18,28,29
2014/4/18,19,27,29,37,38
2014/4/19,4,13,35,36,37
2014/4/21,19,20,27,29,33
2014/4/22,4,9,25,30,39
2014/4/23,7,14,16,26,33
2014/4/24,4,7,16,17,35
2014/4/25,5,7,33,38,39
2014/4/26,8,15,23,24,33
2014/4/28,3,17,19,22,38
2014/4/29,3,8,21,25,33
2014/4/30,5,6,23,26,29
2014/5/1,10,17,22,34,39
2014/5/2,1,8,11,14,38
2014/5/3,3,13,14,23,37
2014/5/5,4,8,13,21,37
2014/5/6,5,6,23,24,39
2014/5/7,12,19,21,36,39
2014/5/8,1,9,27,28,36
2014/5/9,5,25,34,36,39
2014/5/10,1,8,17,36,37
2014/5/12,6,9,11,14,24
2014/5/13,5,6,12,16,31
2014/5/14,3,14,18,28,38
2014/5/15,6,13,21,34,35
2014/5/16,7,9,28,31,33
2014/5/17,3,13,17,25,37
2014/5/19,7,8,18,19,27
2014/5/20,12,19,30,32,35
2014/5/21,5,7,11,20,29
2014/5/22,10,13,29,31,32
2014/5/23,5,16,18,20,21
2014/5/24,2,16,27,37,38
2014/5/26,2,5,12,19,38
2014/5/27,13,27,31,35,39
2014/5/28,2,8,12,20,27
2014/5/29,7,22,23,25,28
2014/5/30,1,7,15,18,31
2014/5/31,9,12,16,26,31
2014/6/2,11,13,26,34,36
2014/6/3,1,3,26,38,39
2014/6/4,4,10,13,29,32
2014/6/5,12,18,24,28,38
2014/6/6,5,7,18,30,34
2014/6/7,4,18,26,27,30
2014/6/9,1,7,16,17,32
2014/6/10,14,15,16,29,31
2014/6/11,1,11,13,17,31
2014/6/12,4,12,14,34,35
2014/6/13,12,19,35,37,38
2014/6/14,11,20,23,37,38
2014/6/16,2,14,16,36,39
2014/6/17,5,12,13,22,36
2014/6/18,4,12,17,23,25
2014/6/19,1,19,30,34,39
2014/6/20,4,10,16,24,25
2014/6/21,2,4,18,20,29
2014/6/23,5,12,19,34,36
2014/6/24,2,15,27,28,38
2014/6/25,4,13,14,30,31
2014/6/26,2,10,11,12,30
2014/6/27,25,32,35,36,39
2014/6/28,2,6,10,20,30
2014/6/30,6,13,30,34,39
2014/7/1,13,23,28,29,31
2014/7/2,8,10,26,34,37
2014/7/3,2,16,19,23,28
2014/7/4,4,9,22,32,35
2014/7/5,9,13,17,18,33
2014/7/7,2,13,15,29,35
2014/7/8,9,11,13,19,30
2014/7/9,1,15,16,17,35
2014/7/10,3,13,20,27,32
2014/7/11,3,23,25,34,37
2014/7/12,5,21,32,33,35
2014/7/14,5,10,15,17,26
2014/7/15,14,19,25,27,28
2014/7/16,14,18,21,26,32
2014/7/17,3,9,11,14,34
2014/7/18,5,9,25,34,36
2014/7/19,3,15,18,27,35
2014/7/21,1,7,13,19,37
2014/7/22,6,27,28,35,38
2014/7/23,2,7,11,12,34
2014/7/24,3,10,13,25,39
2014/7/25,2,10,17,20,29
2014/7/26,2,5,12,17,33
2014/7/28,7,11,25,26,28
2014/7/29,2,4,26,32,35
2014/7/30,12,23,28,37,39
2014/7/31,1,6,20,24,33
2014/8/1,5,9,16,18,31
2014/8/2,5,15,24,26,29
2014/8/4,10,12,20,23,27
2014/8/5,1,11,16,32,39
2014/8/6,6,8,11,15,38
2014/8/7,10,17,18,37,39
2014/8/8,8,18,27,31,34
2014/8/9,13,20,25,28,30
2014/8/11,5,18,20,28,38
2014/8/12,3,14,23,24,37
2014/8/13,12,16,23,30,32
2014/8/14,19,21,29,32,34
2014/8/15,3,7,12,20,39
2014/8/16,6,10,16,22,26
2014/8/18,9,18,19,20,35
2014/8/19,12,15,32,34,38
2014/8/20,9,15,26,37,39
2014/8/21,10,23,29,34,36
2014/8/22,3,4,18,37,38
2014/8/23,8,9,11,17,30
2014/8/25,3,10,13,23,34
2014/8/26,15,19,28,36,39
2014/8/27,10,17,18,23,34
2014/8/28,5,10,22,24,36
2014/8/29,4,5,11,16,20
2014/8/30,20,23,25,26,37
2014/9/1,2,11,15,25,33
2014/9/2,16,19,24,31,38
2014/9/3,10,17,25,33,34
2014/9/4,13,14,15,27,30
2014/9/5,13,15,20,32,37
2014/9/6,14,18,31,34,38
2014/9/8,4,17,20,30,39
2014/9/9,2,7,19,25,39
2014/9/10,3,10,11,16,17
2014/9/11,18,20,23,32,35
2014/9/12,3,13,17,20,31
2014/9/13,8,24,27,31,37
2014/9/15,5,13,14,16,18
2014/9/16,13,17,23,35,36
2014/9/17,1,10,15,26,38
2014/9/18,1,15,22,23,38
2014/9/19,7,10,12,18,36
2014/9/20,3,13,15,27,36
2014/9/22,3,4,5,7,37
2014/9/23,5,7,8,9,17
2014/9/24,17,28,29,30,38
2014/9/25,13,14,27,28,39
2014/9/26,4,26,28,38,39
2014/9/27,5,12,14,15,23
2014/9/29,2,3,16,22,27
2014/9/30,5,8,14,27,28
2014/10/1,12,17,22,37,38
2014/10/2,4,17,36,37,39
2014/10/3,4,5,23,35,36
2014/10/4,5,14,16,22,33
2014/10/6,20,21,25,27,36
2014/10/7,4,5,19,20,22
2014/10/8,2,5,6,17,32
2014/10/9,9,13,18,23,32
2014/10/10,11,19,31,35,36
2014/10/11,5,6,9,10,22
2014/10/13,4,14,21,27,35
2014/10/14,5,14,21,33,35
2014/10/15,6,9,18,29,30
2014/10/16,1,12,26,29,32
2014/10/17,18,19,24,35,37
2014/10/18,9,14,23,31,36
2014/10/20,4,9,23,32,33
2014/10/21,2,6,19,22,33
2014/10/22,15,19,28,29,39
2014/10/23,3,5,14,18,19
2014/10/24,7,12,25,33,37
2014/10/25,5,10,27,31,39
2014/10/27,2,3,5,23,37
2014/10/28,5,10,27,29,30
2014/10/29,7,15,18,20,34
2014/10/30,8,9,14,31,34
2014/10/31,6,11,18,27,38
2014/11/1,11,17,34,36,37
2014/11/3,5,12,28,29,34
2014/11/4,9,11,16,36,37
2014/11/5,3,8,29,34,38
2014/11/6,5,13,26,27,28
2014/11/7,13,17,27,34,36
2014/11/8,16,20,24,26,38
2014/11/10,11,19,25,37,39
2014/11/11,8,13,20,30,34
2014/11/12,5,6,9,12,20
2014/11/13,8,21,27,30,37
2014/11/14,1,4,19,22,33
2014/11/15,16,21,25,27,37
2014/11/17,8,16,18,19,31
2014/11/18,14,19,23,25,26
2014/11/19,23,27,29,32,36
2014/11/20,7,11,25,30,38
2014/11/21,2,24,36,37,38
2014/11/22,5,9,10,22,25
2014/11/24,10,18,25,26,39
2014/11/25,3,8,14,32,37
2014/11/26,4,5,7,15,36
2014/11/27,2,14,19,20,35
2014/11/28,23,26,30,34,39
2014/11/29,2,16,18,23,30
2014/12/1,10,12,20,27,37
2014/12/2,17,19,22,24,37
2014/12/3,9,20,21,23,35
2014/12/4,11,16,18,19,28
2014/12/5,14,16,20,25,36
2014/12/6,1,14,18,32,37
2014/12/8,2,8,24,27,35
2014/12/9,4,9,13,21,32
2014/12/10,3,11,30,33,39
2014/12/11,11,13,32,33,37
2014/12/12,3,17,24,36,38
2014/12/13,17,22,25,35,37
2014/12/15,17,20,23,26,35
2014/12/16,4,21,22,24,34
2014/12/17,2,4,25,26,36
2014/12/18,4,5,16,23,32
2014/12/19,10,15,17,22,27
2014/12/20,4,15,17,21,22
2014/12/22,6,8,17,27,29
2014/12/23,11,18,21,30,38
2014/12/24,8,19,24,33,36
2014/12/25,16,21,26,28,29
2014/12/26,7,27,31,33,34
2014/12/27,11,16,28,32,34
2014/12/29,7,19,20,26,39
2014/12/30,4,5,21,24,26
2014/12/31,5,19,26,30,33
2015/1/1,10,11,21,26,32
2015/1/2,7,9,18,28,30
2015/1/3,9,14,28,31,32
2015/1/5,9,10,16,24,28
2015/1/6,16,19,20,26,36
2015/1/7,12,13,14,36,37
2015/1/8,12,15,21,26,29
2015/1/9,1,8,9,11,17
2015/1/10,4,12,26,31,37
2015/1/12,7,15,24,34,37
2015/1/13,12,13,26,33,39
2015/1/14,5,12,19,30,35
2015/1/15,9,11,12,17,34
2015/1/16,5,9,16,28,33
2015/1/17,4,13,23,32,39
2015/1/19,10,12,29,37,38
2015/1/20,2,14,17,28,32
2015/1/21,2,16,18,32,35
2015/1/22,1,11,15,24,32
2015/1/23,6,7,8,10,16
2015/1/24,5,7,12,13,15
2015/1/26,1,2,9,10,21
2015/1/27,9,16,17,21,28
2015/1/28,1,5,17,27,30
2015/1/29,2,6,9,10,26
2015/1/30,5,13,28,29,36
2015/1/31,4,6,16,35,37
2015/2/2,13,17,23,29,39
2015/2/3,9,17,22,23,29
2015/2/4,1,13,28,35,36
2015/2/5,7,10,20,23,36
2015/2/6,2,14,25,30,31
2015/2/7,4,6,16,21,31
2015/2/9,12,25,26,28,39
2015/2/10,7,15,17,22,25
2015/2/11,5,6,15,23,29
2015/2/12,2,7,20,25,32
2015/2/13,1,4,16,23,33
2015/2/14,4,5,8,20,33
2015/2/16,2,14,20,27,31
2015/2/17,1,4,17,22,29
2015/2/18,7,12,17,25,30
2015/2/19,3,12,21,26,30
2015/2/20,9,10,15,19,24
2015/2/21,2,15,18,26,31
2015/2/23,4,23,24,25,38
2015/2/24,11,12,14,23,27
2015/2/25,5,11,25,26,38
2015/2/26,8,18,29,36,39
2015/2/27,1,12,16,30,33
2015/2/28,8,9,11,23,28
2015/3/2,10,15,19,23,27
2015/3/3,23,32,33,35,36
2015/3/4,3,11,20,29,35
2015/3/5,9,20,26,31,38
2015/3/6,1,2,10,11,26
2015/3/7,3,16,17,31,33
2015/3/9,12,16,20,28,38
2015/3/10,17,26,34,36,37
2015/3/11,10,15,29,33,37
2015/3/12,3,13,18,21,31
2015/3/13,29,30,31,32,33
2015/3/14,6,11,15,38,39
2015/3/16,3,15,18,19,35
2015/3/17,3,16,34,37,38
2015/3/18,6,21,26,27,32
2015/3/19,13,31,34,35,36
2015/3/20,6,10,17,22,27
2015/3/21,1,5,8,10,28
2015/3/23,3,7,13,16,30
2015/3/24,1,3,19,26,35
2015/3/25,5,7,19,32,36
2015/3/26,5,11,16,23,25
2015/3/27,5,9,12,27,29
2015/3/28,6,11,18,21,33
2015/3/30,3,12,22,26,34
2015/3/31,12,20,23,30,33
2015/4/1,1,2,5,7,36
2015/4/2,1,18,24,28,35
2015/4/3,11,12,13,33,38
2015/4/4,2,9,12,18,35
2015/4/6,10,12,18,21,27
2015/4/7,12,23,25,26,30
2015/4/8,5,11,13,22,37
2015/4/9,15,20,22,30,37
2015/4/10,3,9,14,18,30
2015/4/11,8,17,25,33,37
2015/4/13,1,3,10,12,34
2015/4/14,2,9,13,34,36
2015/4/15,6,17,32,33,38
2015/4/16,6,7,12,14,24
2015/4/17,4,12,24,36,39
2015/4/18,7,18,21,30,32
2015/4/20,1,5,7,14,17
2015/4/21,1,5,7,13,39
2015/4/22,12,16,21,34,35
2015/4/23,5,9,22,31,35
2015/4/24,2,17,19,29,33
2015/4/25,27,29,31,37,38
2015/4/27,12,13,17,22,32
2015/4/28,2,12,13,16,39
2015/4/29,1,7,24,29,38
2015/4/30,1,5,6,15,28
2015/5/1,4,5,11,13,18
2015/5/2,18,21,23,35,37
2015/5/4,6,11,21,25,28
2015/5/5,12,17,28,30,33
2015/5/6,3,15,17,23,27
2015/5/7,13,17,21,23,31
2015/5/8,1,14,16,33,35
2015/5/9,3,10,24,26,38
2015/5/11,9,12,17,18,24
2015/5/12,20,26,27,38,39
2015/5/13,7,9,20,23,33
2015/5/14,16,17,31,36,37
2015/5/15,6,16,23,28,32
2015/5/16,3,4,27,31,34
2015/5/18,4,16,25,26,35
2015/5/19,1,2,14,16,23
2015/5/20,5,6,7,12,27
2015/5/21,2,5,22,24,26
2015/5/22,16,17,18,27,30
2015/5/23,3,23,24,27,33
2015/5/25,11,12,23,28,30
2015/5/26,9,21,22,35,37
2015/5/27,4,6,11,36,37
2015/5/28,9,16,18,26,34
2015/5/29,8,10,27,35,36
2015/5/30,4,17,19,24,37
2015/6/1,2,10,20,28,39
2015/6/2,2,5,23,32,37
2015/6/3,13,18,22,29,32
2015/6/4,7,10,18,19,20
2015/6/5,5,17,24,29,37
2015/6/6,2,6,22,26,39
2015/6/8,5,23,28,31,32
2015/6/9,21,26,35,38,39
2015/6/10,5,29,30,32,34
2015/6/11,1,17,20,26,27
2015/6/12,10,16,28,30,31
2015/6/13,3,4,10,14,18
2015/6/15,4,27,35,37,39
2015/6/16,1,21,30,38,39
2015/6/17,8,13,14,16,30
2015/6/18,1,14,23,30,31
2015/6/19,11,12,23,24,26
2015/6/20,3,13,23,32,33
2015/6/22,6,12,14,29,30
2015/6/23,10,14,20,26,27
2015/6/24,8,14,24,29,39
2015/6/25,6,8,19,26,29
2015/6/26,1,4,10,33,39
2015/6/27,9,12,20,30,39
2015/6/29,17,22,25,31,35
2015/6/30,7,10,16,26,34
2015/7/1,2,3,11,28,38
2015/7/2,5,11,18,19,30
2015/7/3,9,14,17,25,33
2015/7/4,18,23,29,33,36
2015/7/6,3,14,24,33,39
2015/7/7,5,23,25,28,36
2015/7/8,10,12,13,34,38
2015/7/9,5,23,27,29,32
2015/7/10,1,2,14,15,25
2015/7/11,3,6,11,16,23
